1.321259999999999935e-01,1.209210000000000007e-01,9.978829999999999645e-01
1.923870000000000025e-01,1.096250000000000002e-01,5.721159999999999579e-01
5.872840000000000282e-01,4.703080000000000038e-01,2.330919999999999936e-01
2.258249999999999980e-01,6.672280000000000433e-01,1.819389999999999896e-01
1.026235790000000065e+02,1.350551110000000108e+02,1.341221850000000018e+02
