9.251999999999999807e-03,6.109999999999999980e-03,8.191000000000000364e-03,9.331000000000000752e-03,8.021000000000000352e-03,6.485999999999999578e-03,6.313000000000000035e-03,7.014000000000000269e-03,6.806999999999999683e-03,7.407999999999999655e-03
7.697900000000000575e-02,9.510599999999999610e-02,1.834870000000000112e-01,1.228550000000000059e-01,2.116000000000000172e-02,1.287810000000000066e-01,1.610340000000000105e-01,1.415609999999999924e-01,1.129929999999999962e-01,1.289970000000000006e-01
3.041400000000000006e-02,3.110200000000000117e-02,3.110200000000000117e-02,4.717099999999999765e-02,2.625200000000000103e-02,2.108000000000000151e-02,2.193799999999999917e-02,2.397200000000000025e-02,2.124900000000000053e-02,2.100700000000000137e-02
1.133299999999999932e-02,1.328900000000000046e-02,1.531399999999999949e-02,1.704900000000000165e-02,1.801200000000000023e-02,1.315200000000000050e-02,1.512200000000000003e-02,1.273299999999999953e-02,1.084500000000000047e-02,1.944500000000000048e-02
4.969099999999999906e-02,2.648340000000000138e-01,4.544800000000000229e-02,4.302999999999999881e-02,4.096500000000000141e-02,4.164700000000000346e-02,4.368099999999999761e-02,4.485299999999999704e-02,4.231900000000000245e-02,4.198199999999999849e-02
4.735600000000000226e-02,4.735600000000000226e-02,1.626718000000000108e+00,5.131800000000000250e-02,4.935300000000000104e-02,4.400799999999999851e-02,3.601399999999999740e-02,3.769700000000000134e-02,4.808599999999999680e-02,2.686499999999999999e-02
2.217699999999999880e-02,3.077999999999999833e-02,3.171299999999999814e-02,3.137500000000000011e-02,2.158300000000000149e-02,2.303900000000000045e-02,2.679399999999999837e-02,2.523999999999999855e-02,2.462200000000000152e-02,2.406300000000000106e-02
3.211100000000000065e-02,5.930499999999999661e-02,6.880100000000000104e-02,4.125600000000000100e-02,3.103399999999999909e-02,4.649600000000000261e-02,4.890200000000000102e-02,6.971499999999999919e-02,7.627200000000000646e-02,2.153000000000000053e-02
